Date,Tweet,User,Location,Belief,Keywords_used 
11/13/2020,130 Secret Service members infected with COVID19 due to recklessness narcissismEnd the legal challenges and baseless besmirching of this democracy right NOW Concede The country has had enough,b'exavierpope',b'#BestDressedManonTV',.,keywords
11/13/2020,I wish my Senators marcorubio and SenRickScott cared as much about protecting us from COVID19 as they do about protecting a losing president,b'bhsasquatch',"b'Melbourne, FL'",.,keywords
11/13/2020,I dont know about you but the president or anyone else need to tell me to protect myself from COVID19 so if theyre out there bullshiting and get sick and commit suicide thats their business i see someone not wearing a mask I go the other waycousin,b'curtis4197',b'',.,keywords
11/13/2020,Thursdays agreement with major chain drug stores grocery market pharmacies and other chains and networks covers about 3 in 5 pharmacies in all 50 states and US territories such as Puerto Rico,b'Patrickramsey28',"b'Wichita, KS'",.,keywords
11/13/2020,GovPhilScott is announcing due to rise in COVID19 cases multihousehold gatherings are prohibited indoors and outrestaurants can stay open need to close inperson service at 1000 PM as ofNov 14 bars and social clubs closed to inperson service starting 1114 10pm,b'bbavt',"b'Burlington, VT'",.,keywords
11/13/2020,Region 19 educatorsThe rate for 111120 stays on w the hospitalizations rate 4260 which is 2260 over the 2261 over the 2761 ver the and 3260 over lets stay safe Results have been lagging for November region19 elpasoteachers COVID19 ElPaso,b'Garciaparasoco',"b'Socorro, TX'",.,keywords
11/13/2020,Looking at COVID19 data the age ranges with the most cases in Cinci are 2029 amp 3039 If you fit this or any age range and especially if you have kids are in school think very hard about family gatherings One missed Thanksgiving isnt the end of the world StayHome,b'mizyungbluth',"b'Cincinnati, OH'",.,keywords
11/13/2020,4 months into my term COVID19 created the largest disruption of education systems in history At month 8 I was voted Chair of the Ops Committee and will never take this responsibility lightly 1 yr later amp I am still honored to serve as a BaltCitySchools Board Commissioner,b'ShantellR01',"b'Baltimore, MD'",.,keywords
11/13/2020,Yyyyeah could not even read this whole article today STAY HOME The most precious resource the US healthcare system has in the struggle against COVID19 isnt some miracle drug Its the expertise of its healthcare workersand they are exhausted,b'malamentary',"b'Denver, CO'",.,keywords
11/13/2020,4 American died in Benghazi and republicans acted like it was 911 and made Hillary testify for 11 hours Almost 250000 Americans are dead because of trumps incompetent response to covid 19 and we dont even hear a peep from Republicans about accountability What a joke,b'alexhm225',"b'Abington, PA'",.,keywords
11/13/2020,Wow a mustread by MWilsonNYT Al Howard a nightclub owner and former NYPD detective died of COVID19 last month A highlight of his life rarely told was how he helped save Dr MLK when he was stabbed in the chest in Harlem in 1958,b'realcliffcohn',b'New York City',.,keywords
11/13/2020,citizentvkenya MKapombe This senile man lacks empathy he is so heartless people are dying in large numbers and being turned away in different hospitals due to lack of oxygen and NHIF NHIF cant even cover Covid19 patients but he is just pushing his BBI nonsense agenda God will punish him,b'robbjimmi',"b'Georgia, USA'",.,keywords
11/13/2020,Last night Elon Musk tweeted that he had tested positive for COVID19 twice and that he was experiencing symptoms of a typical coldToday NASA admin JimBridenstine says that he must quarantine and selfisolate following these positive tests,b'TylerG1998',"b'Austin, TX'",.,keywords
11/13/2020,I find it incredible that Republicans vote for people that are literally killing them see covid19 and climate change what in the actual fuck is wrong with these fucking sheep Have they lost the ability to think logicallyor is it so important to own the libs youll die,b'davedltn',"b'Scottsdale, AZ'",.,keywords
11/13/2020,Democracy and the university in the age of COVID19 via HubJHU,b'nursingdean',"b'Baltimore, MD'",.,keywords
11/13/2020,fwtoney ACA and The Covid19 PandemicEquality,b'Lizbeth528',b'United States',.,keywords
11/13/2020,Just received my test results As suspected Ive tested positive for Covid19 My wife amp I have both been quarantining at home for several days and will continue to do so until all symptoms are gone Please everyone stay safe amp avoid unnecessary health risks Covid is real,b'Pastor3D',"b'Richmond, KY'",.,keywords
11/13/2020,MikeJoPro Exactly I heard someone say he hasnt done any work for anything in over 6 months and his chief of staff said they are not doing anything for covid 19 even tho its rapid people are dying he doesnt care about anything he wants it to be out of control for Biden,b'Lorisorenson4',"b'Nevada, USA'",.,keywords
11/13/2020,Thank you to AMGreenCBS for helping share our epstrong story and focus on the hope for our community as we work to get thru this COVID surge,b'ogeisimo',"b'El Paso, TX'",.,keywords
11/13/2020,networks made it easier for employees to work remotely yet securely during the height of the first COVID19 peak last spring and summer Investments in combating disinformation helped build confidence in a process that saw record turnout despite the pandemic And the move to,b'JFA5150',"b'Los Angeles, CA'",.,keywords
11/13/2020,But healthcare workers do not have the luxury of looking away Theyre facing a third pandemic surge that is bigger and broader than the previous two In the US states now report more people in the hospital with COVID19 than at any other point this yearand 40 percent,b'AllenAC009',"b'Houston, TX'",.,keywords
11/13/2020,Read and believe Covid19 JGW,b'joeweigel',b'Somerset Ky',.,keywords
11/13/2020,So once again realDonaldTrump we still need answers to what youre going to do on Covid or as you like to call it Covid Covid Covid Covid Covid etc and leaders on your Covid 19 team get real experiences in it Whats your plan as over 120K a day You abandon America,b'joeker',"b'Tempe, AZ'",.,keywords
11/13/2020,Its a great day to contact Transition46 and ask them to put a nurse on the Covid19 Advisory Board NurseTwitter,b'WesleyOsler',"b'Rochester, MN'",.,keywords
11/13/2020,In the infancy of the COVID19 pandemic school districts utilized buses to deliver meals technology and homework And now state funding is at risk for having done soReactions from JamestownSchool brybooth MoDonahue and MikeGinestre,b'CameronNHurst',"b'Jamestown, NY'",.,keywords
11/13/2020,Trump is in free fall He knows it privately when he meets with his staff He wont admit publicly This is the same tactic he used with Covid19 when he lost control Trump is the perfect example of Einsteins quote Insanity is doing the same thing over and over again,b'gregorytrane46',b'Wheatfield N.Y.',.,keywords
11/13/2020,Doctors and nurses will burn out The most precious resource the US healthcare system has in the struggle against COVID19 isnt some miracle drug Its the expertise of its healthcare workersand they are exhausted,b'kjoyMD',"b'Los Angeles, CA'",.,keywords
11/13/2020,This edition of the Palchik Post includes a Fairfax County COVID19 status update Please continue to protect yourself and loved ones from the virus and WearAMask practice SocialDistancing and WashHands Read more,b'SupvPalchik',b'Providence District ',.,keywords
11/13/2020,Theyre facing a third pandemic surge that is bigger and broader than the previous two In the US states now report more people in the hospital with COVID19 than at any other point this yearand 40 more than just two weeks ago,b'oonagoodinsmith',"b'Philadelphia, PA'",.,keywords
11/13/2020,pbump Fahrenthold A Houston Chronicle columnist said this morning that COVID isnt over The scary part of it is that its only gotten started if the federal and state governments dont act quickly to counter the rapid spread underway Weve had projections of as many deaths in 2021 as 191819,b'saddamscribe',b'San Antonio',.,keywords
11/13/2020,Alito abandoned any pretense of impartiality in his speech a grievanceladen tirade against Democrats the progressive movement and the United States response to the COVID19 pandemic,b'PatStClaire',b'Atlanta',.,keywords
11/13/2020,True Donald is shamed into silence following the defeatA major plus is that theres also muted Disinformation about covid19 from him and his other RepublicanThugs,b'jaggulati1',"b'Lower East Side, Manhattan'",.,keywords
11/13/2020,randy2431 OberthierJh charliekirk11 Just because you preach your ignorance in all caps does not make it true No The influenza virus does not kill more people than Covid19 and is far less contagious Happy Holidays,b'PathDocBoston',b'Boston',.,keywords
11/13/2020,Did you know if you go to the Crime Stoppers of Central Iowa website to report a crime and use the pull down Offense Type menu one of your options is COVID19 What I called them and they are joining me now WHORadio newsradio600,b'SimonRadio1776',"b'Des Moines, IA, USA'",.,keywords
11/13/2020,HalSparks Hal I couldnt find the LA Times linked website by Georgia Tech regarding covid19 risk tracking on your Twitter So I reviewed Facebook and found it by searching for the article Here it is,b'KOttoTV',b'United States',.,keywords
11/13/2020,Timeless Echoes Viral Racism Before and During the Age of Covid19 Take Away The conjunction of the yellow peril and the model citizen since the late 19th CenturyDCHistCon,b'DCPEST',b'DC Suburbs.',.,keywords
11/13/2020,COVID19 Lets get some good out of this and bring senatemajldr and SpeakerPelosi to the table to get a deal done before Christmas Stop with the fruitless attacks on democracy accept the election results and move on and lead this nation in a positive direction in,b'dr_ken_thomas1',b'',.,keywords
11/13/2020,POTUS FLOTUS IvankaTrump LindseyGrahamSC VP jaredkushner any hopes for 2024 are about one day from being out of reach with the continuation of election fraud lies COVID19 inaction and lack of leadership POTUS has went silent and should be stepping up to address,b'dr_ken_thomas1',b'',.,keywords
11/13/2020,This is embarrassing American lawmakers have failed us and science they have failed to use scientific advice to form their covid19 strategies On the other hand New Zealand takes the lead happy for them COVID19 WearAMask StayHome SaveLives Source TheEconomist,b'NailaShereen',b'Iowa',.,keywords
11/13/2020,JQCalderwood Theyre doing an awesome job At the outset of everything I represented my office on her COVID19 Response Team until it was consolidated to just agency directors It was such a learning experience We have some seriously dedicated and hardworking Mainers on this,b'stephaniekallio',"b'Maine, USA'",.,keywords
